"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Category__c"
"a2379000000cDywAAE","false","CLA-BD-0009245","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","New electric service","","4.0","","","0.0","0.0","0.0","0.0","","","42183599780153861",""
"a2379000000cDyxAAE","false","CLA-BD-0009246","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Concrete light bases","","28.0","","","0.0","0.0","","0.0","","","42186177799062347",""
"a2379000000cDyyAAE","false","CLA-BD-0009247","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HuAAK","0.0","Rough Carpentry","","9.0","","","0.0","0.0","","0.0","","","42186477170971291",""
"a2379000000cDyzAAE","false","CLA-BD-0009248","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Street light - new or relocate","","6.0","","","0.0","0.0","","0.0","","","42187275572397520",""
"a2379000000cDz0AAE","false","CLA-BD-0009249","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Telephone Underground","","33.0","","","0.0","0.0","","0.0","","","42187573017495140",""
"a2379000000cDz1AAE","false","CLA-BD-0009250","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Sheet Metal","","63.0","","","0.0","0.0","0.0","0.0","","","42188408956358596",""
"a2379000000cDz2AAE","false","CLA-BD-0009251","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HqAAK","0.0","Electrical","","28.0","","","0.0","0.0","","0.0","","","42188989038045684",""
"a2379000000cDz3AAE","false","CLA-BD-0009252","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Dumpster Approach","","41.0","","","0.0","0.0","","0.0","","","42190664268791184",""
"a2379000000cDz4AAE","false","CLA-BD-0009253","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Acoustic Tile","","67.0","","","0.0","0.0","0.0","0.0","","","42191944663585617",""
"a2379000000cDz5AAE","false","CLA-BD-0009254","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Barricades/Signs","","45.0","","","0.0","0.0","0.0","0.0","","","42192239253638820",""
"a2379000000cDz6AAE","false","CLA-BD-0009255","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Misc.","","92.0","","","0.0","0.0","","0.0","","","42194169842629848",""
"a2379000000cDz7AAE","false","CLA-BD-0009256","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Toilet accessories","","72.0","","","0.0","0.0","","0.0","","","42195507416887283",""
"a2379000000cDz8AAE","false","CLA-BD-0009257","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Water to Property line","","2.0","","","0.0","0.0","","0.0","","","42199871695302012",""
"a2379000000cDz9AAE","false","CLA-BD-0009258","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Concrete paving","","34.0","","","0.0","0.0","0.0","0.0","","","42200079024029368",""
"a2379000000cDzAAAU","false","CLA-BD-0009259","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Water to Property line","","2.0","","","0.0","0.0","","0.0","","","42201648372502112",""
"a2379000000cDzBAAU","false","CLA-BD-0009260","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","100 ft secondary service","","84.0","","","0.0","0.0","","0.0","","","42204880286422384",""
"a2379000000cDzCAAU","false","CLA-BD-0009261","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Misc.","","92.0","","","0.0","0.0","","0.0","","","42206016565678220",""
"a2379000000cDzDAAU","false","CLA-BD-0009262","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","0.0","0.0","","","42206251288009433",""
"a2379000000cDzEAAU","false","CLA-BD-0009263","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Building Demolition","","48.0","","","0.0","0.0","0.0","0.0","","","42207372473423763",""
"a2379000000cDzFAAU","false","CLA-BD-0009264","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Telephone Pole","","7.0","","","0.0","0.0","","0.0","","","42207527558585657",""
"a2379000000cDzGAAU","false","CLA-BD-0009265","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HnAAK","0.0","Fabric Awnings","","23.0","","","0.0","0.0","","0.0","","","42213282786068714",""
"a2379000000cDzHAAU","false","CLA-BD-0009266","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Lighting Fixtures","","85.0","","","0.0","0.0","","0.0","","","42215949425087760",""
"a2379000000cDzIAAU","false","CLA-BD-0009267","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Rough Carpentry Labor","","61.0","","","0.0","0.0","0.0","0.0","","","42217825328155276",""
"a2379000000cDzJAAU","false","CLA-BD-0009268","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Framing Labor","","58.0","","","0.0","0.0","","0.0","","","42219187947961236",""
"a2379000000cDzKAAU","false","CLA-BD-0009269","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HuAAK","0.0","Allowance - Precast Concrete Pane","","35.0","","","0.0","0.0","","0.0","","","42220507909550622",""
"a2379000000cDzLAAU","false","CLA-BD-0009270","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HvAAK","0.0","Site Stripping (ADA)","","17.0","","","0.0","0.0","","0.0","","","42220684932176928",""
"a2379000000cDzMAAU","false","CLA-BD-0009271","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HvAAK","0.0","Ceiling","","6.0","","","0.0","0.0","","0.0","","","42221293008872870",""
"a2379000000cDzNAAU","false","CLA-BD-0009272","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Erosion & Dust Control","","39.0","","","0.0","0.0","","0.0","","","42221921378992327",""
"a2379000000cDzOAAU","false","CLA-BD-0009273","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HuAAK","0.0","Painting","","21.0","","","0.0","0.0","","0.0","","","42224007828553103",""
"a2379000000cDzPAAU","false","CLA-BD-0009274","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Plumbing","","76.0","","","0.0","0.0","0.0","0.0","","","42224740558143605",""
"a2379000000cDzQAAU","false","CLA-BD-0009275","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Fire Sprinkler Service","","38.0","","","0.0","0.0","","0.0","","","42228655742502084",""
"a2379000000cDzRAAU","false","CLA-BD-0009276","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HrAAK","0.0","Electrical and Low Voltage","","1.0","","","0.0","0.0","","0.0","","","42233422314797350",""
"a2379000000cDzSAAU","false","CLA-BD-0009277","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Asphalt paving & striping","","35.0","","","0.0","0.0","0.0","0.0","","","42234173799137127",""
"a2379000000cDzTAAU","false","CLA-BD-0009278","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HuAAK","0.0","Building Excavator","","4.0","","","0.0","0.0","","0.0","","","42234563457709883",""
"a2379000000cDzUAAU","false","CLA-BD-0009279","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","100 ft secondary service","","84.0","","","0.0","0.0","0.0","0.0","","","42234761231708690",""
"a2379000000cDzVAAU","false","CLA-BD-0009280","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Erosion & Dust Control","","39.0","","","0.0","0.0","0.0","0.0","","","42235224020067253",""
"a2379000000cDzWAAU","false","CLA-BD-0009281","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HmAAK","0.0","Concrete Fill In Plumbing Trenches","","16.0","","","0.0","0.0","","0.0","","","42236629603077187",""
"a2379000000cDzXAAU","false","CLA-BD-0009282","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Grade fill / cut","","21.0","","","0.0","0.0","0.0","0.0","","","42236820734771253",""
"a2379000000cDzYAAU","false","CLA-BD-0009283","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:57.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HmAAK","0.0","Roofing","","19.0","","","0.0","0.0","","0.0","","","42240424705720451",""
"a2379000000cDzZAAU","false","CLA-BD-0009284","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HuAAK","0.0","Fabric Awnings","","23.0","","","0.0","0.0","","0.0","","","42243053056206176",""
"a2379000000cDzaAAE","false","CLA-BD-0009285","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Glass & Glazing","","65.0","","","0.0","0.0","0.0","0.0","","","42248475218039040",""
"a2379000000cDzbAAE","false","CLA-BD-0009286","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Bollard w/ Covers","","37.0","","","0.0","0.0","0.0","0.0","","","42248664503149205",""
"a2379000000cDzcAAE","false","CLA-BD-0009287","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Rough Carpentry Labor","","61.0","","","0.0","0.0","","0.0","","","42249517223268373",""
"a2379000000cDzdAAE","false","CLA-BD-0009288","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","New Curb & Gutter","","11.0","","","0.0","0.0","0.0","0.0","","","42250481686314941",""
"a2379000000cDzeAAE","false","CLA-BD-0009289","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Traffic signals - new or relocate","","9.0","","","0.0","0.0","","0.0","","","42251505709774248",""
"a2379000000cDzfAAE","false","CLA-BD-0009290","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Sheet Metal","","63.0","","","0.0","0.0","0.0","0.0","","","42252665831283691",""
"a2379000000cDzgAAE","false","CLA-BD-0009291","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Cedar brackets","","79.0","","","0.0","0.0","","0.0","","","42253615364242791",""
"a2379000000cDzhAAE","false","CLA-BD-0009292","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Toilet accessories","","72.0","","","0.0","0.0","","0.0","","","42256006731957790",""
"a2379000000cDziAAE","false","CLA-BD-0009293","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","","0.0","","","42256647036099142",""
"a2379000000cDzjAAE","false","CLA-BD-0009294","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HnAAK","0.0","Misc. Specialities","","22.0","","","0.0","0.0","","0.0","","","42256909611715017",""
"a2379000000cDzkAAE","false","CLA-BD-0009295","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Misc.","","47.0","","","0.0","0.0","","0.0","","","42258767515036447",""
"a2379000000cDzlAAE","false","CLA-BD-0009296","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HnAAK","0.0","Sitework","","1.0","","","0.0","0.0","","0.0","","","42259876109448765",""
"a2379000000cDzmAAE","false","CLA-BD-0009297","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","0.0","0.0","","","42261323140418192",""
"a2379000000cDznAAE","false","CLA-BD-0009298","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HsAAK","0.0","Metal Doors & Frames","","55.0","","","0.0","0.0","","0.0","","","42261836211984392",""
"a2379000000cDzoAAE","false","CLA-BD-0009299","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Painting","","68.0","","","0.0","0.0","0.0","0.0","","","42262576509217697",""
"a2379000000cDzpAAE","false","CLA-BD-0009300","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Electrical site work/labor","","29.0","","","0.0","0.0","0.0","0.0","","","42263170693042897",""
"a2379000000cDzqAAE","false","CLA-BD-0009301","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","TABC - Air Balance (Required)","","75.0","","","0.0","0.0","","0.0","","","42266264706262498",""
"a2379000000cDzrAAE","false","CLA-BD-0009302","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Sewer to Property Line","","3.0","","","0.0","0.0","","0.0","","","42266505547350310",""
"a2379000000cDzsAAE","false","CLA-BD-0009303","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HnAAK","0.0","HVAC","","27.0","","","0.0","0.0","","0.0","","","42268733549923004",""
"a2379000000cDztAAE","false","CLA-BD-0009304","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Concrete Foundation( Include building slab)","","51.0","","","0.0","0.0","","0.0","","","42269273122953281",""
"a2379000000cDzuAAE","false","CLA-BD-0009305","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Finish Hardware","","57.0","","","0.0","0.0","0.0","0.0","","","42269402882173841",""
"a2379000000cDzvAAE","false","CLA-BD-0009306","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HqAAK","0.0","Allowance - Precast Concrete Pane","","35.0","","","0.0","0.0","","0.0","","","42269887768137400",""
"a2379000000cDzwAAE","false","CLA-BD-0009307","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Termite Treat","","80.0","","","0.0","0.0","0.0","0.0","","","42272170558995070",""
"a2379000000cDzxAAE","false","CLA-BD-0009308","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Misc.","","92.0","","","0.0","0.0","0.0","0.0","","","42274099740851932",""
"a2379000000cDzyAAE","false","CLA-BD-0009309","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Wood Doors","","56.0","","","0.0","0.0","0.0","0.0","","","42274439386099310",""
"a2379000000cDzzAAE","false","CLA-BD-0009310","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HnAAK","0.0","Studs/Drywall/EIFS","","16.0","","","0.0","0.0","","0.0","","","42276713881249053",""
"a2379000000cE00AAE","false","CLA-BD-0009311","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Toilet Partitions","","89.0","","","0.0","0.0","","0.0","","","42277833491994927",""
"a2379000000cE01AAE","false","CLA-BD-0009312","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Gas to Property Line","","1.0","","","0.0","0.0","0.0","0.0","","","42281934543917441",""
"a2379000000cE02AAE","false","CLA-BD-0009313","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Retaining wall","","23.0","","","0.0","0.0","0.0","0.0","","","42283035083601868",""
"a2379000000cE03AAE","false","CLA-BD-0009314","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Street paving and markings","","14.0","","","0.0","0.0","0.0","0.0","","","42283130683781679",""
"a2379000000cE04AAE","false","CLA-BD-0009315","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Power pole - new or relocate","","5.0","","","0.0","0.0","0.0","0.0","","","42284608811208046",""
"a2379000000cE05AAE","false","CLA-BD-0009316","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HmAAK","0.0","Site Stripping (ADA)","","17.0","","","0.0","0.0","","0.0","","","42285761953227908",""
"a2379000000cE06AAE","false","CLA-BD-0009317","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HoAAK","0.0","Erosion & Dust Control","","39.0","","","0.0","0.0","0.0","0.0","","","42286666600463376",""
"a2379000000cE07AAE","false","CLA-BD-0009318","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HrAAK","0.0","Insurance","","24.0","","","0.0","0.0","","0.0","","","42289271271427194",""
"a2379000000cE08AAE","false","CLA-BD-0009319","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HpAAK","0.0","Sewer to Property Line","","3.0","","","0.0","0.0","0.0","0.0","","","42290149333314781",""
"a2379000000cE09AAE","false","CLA-BD-0009320","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Metal Fab","","78.0","","","0.0","0.0","","0.0","","","42292988888579410",""
"a2379000000cE0AAAU","false","CLA-BD-0009321","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HzAAK","0.0","Building Concrete Labor","","50.0","","","0.0","0.0","","0.0","","","42293394666726289",""
"a2379000000cE0BAAU","false","CLA-BD-0009322","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HuAAK","0.0","Resilient and Carpet Flooring","","20.0","","","0.0","0.0","","0.0","","","42294101294926636",""
"a2379000000cE0CAAU","false","CLA-BD-0009323","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HxAAK","0.0","Wood Doors","","56.0","","","0.0","0.0","0.0","0.0","","","42294910189334532",""
"a2379000000cE0DAAU","false","CLA-BD-0009324","2024-08-26T16:48:45.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","0058c00000BxeO9AAJ","2024-08-26T18:10:58.000Z","","","","a2579000000V1HtAAK","0.0","Relocate Transformer","","17.0","","","0.0","0.0","","0.0","","","42294989429437834",""
